"","X","iso3c","question","yes_no","year_enforcement","year_panel","pfri_level","n_question","n_enforced","pfri_pct","pfr_subindex"
"7891",7891,"PER","Ques_5",0,2005,2007,0,27,1,0.037037037037037,"PI"
"7892",7892,"PER","Ques_5",0,2005,2008,0,27,1,0.037037037037037,"PI"
"7893",7893,"PER","Ques_5",0,2005,2009,0,27,1,0.037037037037037,"PI"
"7894",7894,"PER","Ques_5",0,2005,2010,0,27,1,0.037037037037037,"PI"
"7895",7895,"PER","Ques_5",0,2005,2011,0,27,2,0.0740740740740741,"PI"
"7896",7896,"PER","Ques_5",0,2005,2014,0,27,2,0.0740740740740741,"PI"
"7897",7897,"PER","Ques_5",0,2005,2015,0,27,4,0.148148148148148,"PI"
"7898",7898,"PER","Ques_5",0,2005,2016,0,27,4,0.148148148148148,"PI"
"7899",7899,"PER","Ques_6",0,2005,1925,0,27,0,0,"PI"
"7900",7900,"PER","Ques_6",0,2005,1965,0,27,0,0,"PI"
"7901",7901,"PER","Ques_6",0,2005,1983,0,27,0,0,"PI"
"7902",7902,"PER","Ques_6",0,2005,1986,0,27,0,0,"PI"
"7903",7903,"PER","Ques_6",0,2005,1991,0,27,0,0,"PI"
"7904",7904,"PER","Ques_6",0,2005,1992,0,27,0,0,"PI"
"7905",7905,"PER","Ques_6",0,2005,1996,0,27,0,0,"PI"
"7906",7906,"PER","Ques_6",0,2005,1998,0,27,0,0,"PI"
"7907",7907,"PER","Ques_6",0,2005,2000,0,27,0,0,"PI"
"7908",7908,"PER","Ques_6",0,2005,2002,0,27,0,0,"PI"
"7909",7909,"PER","Ques_6",0,2005,2003,0,27,0,0,"PI"
"7910",7910,"PER","Ques_6",0,2005,2004,0,27,0,0,"PI"
"7911",7911,"PER","Ques_6",0,2005,2005,0,27,1,0.037037037037037,"PI"
"7912",7912,"PER","Ques_6",0,2005,2006,0,27,1,0.037037037037037,"PI"
"7913",7913,"PER","Ques_6",0,2005,2007,0,27,1,0.037037037037037,"PI"
"7914",7914,"PER","Ques_6",0,2005,2008,0,27,1,0.037037037037037,"PI"
"7915",7915,"PER","Ques_6",0,2005,2009,0,27,1,0.037037037037037,"PI"
"7916",7916,"PER","Ques_6",0,2005,2010,0,27,1,0.037037037037037,"PI"
"7917",7917,"PER","Ques_6",0,2005,2011,0,27,2,0.0740740740740741,"PI"
"7918",7918,"PER","Ques_6",0,2005,2014,0,27,2,0.0740740740740741,"PI"
"7919",7919,"PER","Ques_6",0,2005,2015,0,27,4,0.148148148148148,"PI"
"7920",7920,"PER","Ques_6",0,2005,2016,0,27,4,0.148148148148148,"PI"
"7921",7921,"PER","Ques_7",0,2009,1925,0,27,0,0,"PI"
"7922",7922,"PER","Ques_7",0,2009,1965,0,27,0,0,"PI"
"7923",7923,"PER","Ques_7",0,2009,1983,0,27,0,0,"PI"
"7924",7924,"PER","Ques_7",0,2009,1986,0,27,0,0,"PI"
"7925",7925,"PER","Ques_7",0,2009,1991,0,27,0,0,"PI"
"7926",7926,"PER","Ques_7",0,2009,1992,0,27,0,0,"PI"
"7927",7927,"PER","Ques_7",0,2009,1996,0,27,0,0,"PI"
"7928",7928,"PER","Ques_7",0,2009,1998,0,27,0,0,"PI"
"7929",7929,"PER","Ques_7",0,2009,2000,0,27,0,0,"PI"
"7930",7930,"PER","Ques_7",0,2009,2002,0,27,0,0,"PI"
"7931",7931,"PER","Ques_7",0,2009,2003,0,27,0,0,"PI"
"7932",7932,"PER","Ques_7",0,2009,2004,0,27,0,0,"PI"
"7933",7933,"PER","Ques_7",0,2009,2005,0,27,1,0.037037037037037,"PI"
"7934",7934,"PER","Ques_7",0,2009,2006,0,27,1,0.037037037037037,"PI"
"7935",7935,"PER","Ques_7",0,2009,2007,0,27,1,0.037037037037037,"PI"
"7936",7936,"PER","Ques_7",0,2009,2008,0,27,1,0.037037037037037,"PI"
"7937",7937,"PER","Ques_7",0,2009,2009,0,27,1,0.037037037037037,"PI"
"7938",7938,"PER","Ques_7",0,2009,2010,0,27,1,0.037037037037037,"PI"
"7939",7939,"PER","Ques_7",0,2009,2011,0,27,2,0.0740740740740741,"PI"
"7940",7940,"PER","Ques_7",0,2009,2014,0,27,2,0.0740740740740741,"PI"
"7941",7941,"PER","Ques_7",0,2009,2015,0,27,4,0.148148148148148,"PI"
"7942",7942,"PER","Ques_7",0,2009,2016,0,27,4,0.148148148148148,"PI"
"7943",7943,"PER","Ques_8",0,2005,1925,0,27,0,0,"PI"
"7944",7944,"PER","Ques_8",0,2005,1965,0,27,0,0,"PI"
"7945",7945,"PER","Ques_8",0,2005,1983,0,27,0,0,"PI"
"7946",7946,"PER","Ques_8",0,2005,1986,0,27,0,0,"PI"
"7947",7947,"PER","Ques_8",0,2005,1991,0,27,0,0,"PI"
"7948",7948,"PER","Ques_8",0,2005,1992,0,27,0,0,"PI"
"7949",7949,"PER","Ques_8",0,2005,1996,0,27,0,0,"PI"
"7950",7950,"PER","Ques_8",0,2005,1998,0,27,0,0,"PI"
"7951",7951,"PER","Ques_8",0,2005,2000,0,27,0,0,"PI"
"7952",7952,"PER","Ques_8",0,2005,2002,0,27,0,0,"PI"
"7953",7953,"PER","Ques_8",0,2005,2003,0,27,0,0,"PI"
"7954",7954,"PER","Ques_8",0,2005,2004,0,27,0,0,"PI"
"7955",7955,"PER","Ques_8",0,2005,2005,0,27,1,0.037037037037037,"PI"
"7956",7956,"PER","Ques_8",0,2005,2006,0,27,1,0.037037037037037,"PI"
"7957",7957,"PER","Ques_8",0,2005,2007,0,27,1,0.037037037037037,"PI"
"7958",7958,"PER","Ques_8",0,2005,2008,0,27,1,0.037037037037037,"PI"
"7959",7959,"PER","Ques_8",0,2005,2009,0,27,1,0.037037037037037,"PI"
"7960",7960,"PER","Ques_8",0,2005,2010,0,27,1,0.037037037037037,"PI"
"7961",7961,"PER","Ques_8",0,2005,2011,0,27,2,0.0740740740740741,"PI"
"7962",7962,"PER","Ques_8",0,2005,2014,0,27,2,0.0740740740740741,"PI"
"7963",7963,"PER","Ques_8",0,2005,2015,0,27,4,0.148148148148148,"PI"
"7964",7964,"PER","Ques_8",0,2005,2016,0,27,4,0.148148148148148,"PI"
"7965",7965,"PER","Ques_9",0,2005,1925,0,27,0,0,"PI"
"7966",7966,"PER","Ques_9",0,2005,1965,0,27,0,0,"PI"
"7967",7967,"PER","Ques_9",0,2005,1983,0,27,0,0,"PI"
"7968",7968,"PER","Ques_9",0,2005,1986,0,27,0,0,"PI"
"7969",7969,"PER","Ques_9",0,2005,1991,0,27,0,0,"PI"
"7970",7970,"PER","Ques_9",0,2005,1992,0,27,0,0,"PI"
"7971",7971,"PER","Ques_9",0,2005,1996,0,27,0,0,"PI"
"7972",7972,"PER","Ques_9",0,2005,1998,0,27,0,0,"PI"
"7973",7973,"PER","Ques_9",0,2005,2000,0,27,0,0,"PI"
"7974",7974,"PER","Ques_9",0,2005,2002,0,27,0,0,"PI"
"7975",7975,"PER","Ques_9",0,2005,2003,0,27,0,0,"PI"
"7976",7976,"PER","Ques_9",0,2005,2004,0,27,0,0,"PI"
"7977",7977,"PER","Ques_9",0,2005,2005,0,27,1,0.037037037037037,"PI"
"7978",7978,"PER","Ques_9",0,2005,2006,0,27,1,0.037037037037037,"PI"
"7979",7979,"PER","Ques_9",0,2005,2007,0,27,1,0.037037037037037,"PI"
"7980",7980,"PER","Ques_9",0,2005,2008,0,27,1,0.037037037037037,"PI"
"7981",7981,"PER","Ques_9",0,2005,2009,0,27,1,0.037037037037037,"PI"
"7982",7982,"PER","Ques_9",0,2005,2010,0,27,1,0.037037037037037,"PI"
"7983",7983,"PER","Ques_9",0,2005,2011,0,27,2,0.0740740740740741,"PI"
"7984",7984,"PER","Ques_9",0,2005,2014,0,27,2,0.0740740740740741,"PI"
"7985",7985,"PER","Ques_9",0,2005,2015,0,27,4,0.148148148148148,"PI"
"7986",7986,"PER","Ques_9",0,2005,2016,0,27,4,0.148148148148148,"PI"
"7987",7987,"PRY","Ques_1",0,1992,1925,0,11,0,0,"PI"
"7988",7988,"PRY","Ques_1",0,1992,1965,0,11,0,0,"PI"
"7989",7989,"PRY","Ques_1",0,1992,1983,0,11,0,0,"PI"
"7990",7990,"PRY","Ques_1",0,1992,1986,0,11,0,0,"PI"
"7991",7991,"PRY","Ques_1",0,1992,1991,0,11,0,0,"PI"
"7992",7992,"PRY","Ques_1",0,1992,1992,0,11,0,0,"PI"
"7993",7993,"PRY","Ques_1",0,1992,1996,0,11,0,0,"PI"
"7994",7994,"PRY","Ques_1",0,1992,1998,0,11,0,0,"PI"
"7995",7995,"PRY","Ques_1",0,1992,2000,0,11,0,0,"PI"
"7996",7996,"PRY","Ques_1",0,1992,2002,0,11,0,0,"PI"
"7997",7997,"PRY","Ques_1",0,1992,2003,0,11,0,0,"PI"
"7998",7998,"PRY","Ques_1",0,1992,2004,0,11,0,0,"PI"
"7999",7999,"PRY","Ques_1",0,1992,2005,0,11,0,0,"PI"
"8000",8000,"PRY","Ques_1",0,1992,2006,0,11,0,0,"PI"
"8001",8001,"PRY","Ques_1",0,1992,2007,0,11,0,0,"PI"
"8002",8002,"PRY","Ques_1",0,1992,2008,0,11,0,0,"PI"
"8003",8003,"PRY","Ques_1",0,1992,2009,0,11,0,0,"PI"
"8004",8004,"PRY","Ques_1",0,1992,2010,0,11,0,0,"PI"
"8005",8005,"PRY","Ques_1",0,1992,2011,0,11,0,0,"PI"
"8006",8006,"PRY","Ques_1",0,1992,2014,0,11,0,0,"PI"
"8007",8007,"PRY","Ques_1",0,1992,2015,0,11,0,0,"PI"
"8008",8008,"PRY","Ques_1",0,1992,2016,0,11,0,0,"PI"
"8009",8009,"PRY","Ques_10",0,2011,1925,0,11,0,0,"PI"
"8010",8010,"PRY","Ques_10",0,2011,1965,0,11,0,0,"PI"
"8011",8011,"PRY","Ques_10",0,2011,1983,0,11,0,0,"PI"
"8012",8012,"PRY","Ques_10",0,2011,1986,0,11,0,0,"PI"
"8013",8013,"PRY","Ques_10",0,2011,1991,0,11,0,0,"PI"
"8014",8014,"PRY","Ques_10",0,2011,1992,0,11,0,0,"PI"
"8015",8015,"PRY","Ques_10",0,2011,1996,0,11,0,0,"PI"
"8016",8016,"PRY","Ques_10",0,2011,1998,0,11,0,0,"PI"
"8017",8017,"PRY","Ques_10",0,2011,2000,0,11,0,0,"PI"
"8018",8018,"PRY","Ques_10",0,2011,2002,0,11,0,0,"PI"
"8019",8019,"PRY","Ques_10",0,2011,2003,0,11,0,0,"PI"
"8020",8020,"PRY","Ques_10",0,2011,2004,0,11,0,0,"PI"
"8021",8021,"PRY","Ques_10",0,2011,2005,0,11,0,0,"PI"
"8022",8022,"PRY","Ques_10",0,2011,2006,0,11,0,0,"PI"
"8023",8023,"PRY","Ques_10",0,2011,2007,0,11,0,0,"PI"
"8024",8024,"PRY","Ques_10",0,2011,2008,0,11,0,0,"PI"
"8025",8025,"PRY","Ques_10",0,2011,2009,0,11,0,0,"PI"
"8026",8026,"PRY","Ques_10",0,2011,2010,0,11,0,0,"PI"
"8027",8027,"PRY","Ques_10",0,2011,2011,0,11,0,0,"PI"
"8028",8028,"PRY","Ques_10",0,2011,2014,0,11,0,0,"PI"
"8029",8029,"PRY","Ques_10",0,2011,2015,0,11,0,0,"PI"
"8030",8030,"PRY","Ques_10",0,2011,2016,0,11,0,0,"PI"
"8031",8031,"PRY","Ques_13",0,2011,1925,0,11,0,0,"PI"
"8032",8032,"PRY","Ques_13",0,2011,1965,0,11,0,0,"PI"
"8033",8033,"PRY","Ques_13",0,2011,1983,0,11,0,0,"PI"
"8034",8034,"PRY","Ques_13",0,2011,1986,0,11,0,0,"PI"
"8035",8035,"PRY","Ques_13",0,2011,1991,0,11,0,0,"PI"
"8036",8036,"PRY","Ques_13",0,2011,1992,0,11,0,0,"PI"
"8037",8037,"PRY","Ques_13",0,2011,1996,0,11,0,0,"PI"
"8038",8038,"PRY","Ques_13",0,2011,1998,0,11,0,0,"PI"
"8039",8039,"PRY","Ques_13",0,2011,2000,0,11,0,0,"PI"
"8040",8040,"PRY","Ques_13",0,2011,2002,0,11,0,0,"PI"
"8041",8041,"PRY","Ques_13",0,2011,2003,0,11,0,0,"PI"
"8042",8042,"PRY","Ques_13",0,2011,2004,0,11,0,0,"PI"
"8043",8043,"PRY","Ques_13",0,2011,2005,0,11,0,0,"PI"
"8044",8044,"PRY","Ques_13",0,2011,2006,0,11,0,0,"PI"
"8045",8045,"PRY","Ques_13",0,2011,2007,0,11,0,0,"PI"
"8046",8046,"PRY","Ques_13",0,2011,2008,0,11,0,0,"PI"
"8047",8047,"PRY","Ques_13",0,2011,2009,0,11,0,0,"PI"
"8048",8048,"PRY","Ques_13",0,2011,2010,0,11,0,0,"PI"
"8049",8049,"PRY","Ques_13",0,2011,2011,0,11,0,0,"PI"
"8050",8050,"PRY","Ques_13",0,2011,2014,0,11,0,0,"PI"
"8051",8051,"PRY","Ques_13",0,2011,2015,0,11,0,0,"PI"
"8052",8052,"PRY","Ques_13",0,2011,2016,0,11,0,0,"PI"
"8053",8053,"PRY","Ques_17",0,2011,1925,0,11,0,0,"PI"
"8054",8054,"PRY","Ques_17",0,2011,1965,0,11,0,0,"PI"
"8055",8055,"PRY","Ques_17",0,2011,1983,0,11,0,0,"PI"
"8056",8056,"PRY","Ques_17",0,2011,1986,0,11,0,0,"PI"
"8057",8057,"PRY","Ques_17",0,2011,1991,0,11,0,0,"PI"
"8058",8058,"PRY","Ques_17",0,2011,1992,0,11,0,0,"PI"
"8059",8059,"PRY","Ques_17",0,2011,1996,0,11,0,0,"PI"
"8060",8060,"PRY","Ques_17",0,2011,1998,0,11,0,0,"PI"
"8061",8061,"PRY","Ques_17",0,2011,2000,0,11,0,0,"PI"
"8062",8062,"PRY","Ques_17",0,2011,2002,0,11,0,0,"PI"
"8063",8063,"PRY","Ques_17",0,2011,2003,0,11,0,0,"PI"
"8064",8064,"PRY","Ques_17",0,2011,2004,0,11,0,0,"PI"
"8065",8065,"PRY","Ques_17",0,2011,2005,0,11,0,0,"PI"
"8066",8066,"PRY","Ques_17",0,2011,2006,0,11,0,0,"PI"
"8067",8067,"PRY","Ques_17",0,2011,2007,0,11,0,0,"PI"
"8068",8068,"PRY","Ques_17",0,2011,2008,0,11,0,0,"PI"
"8069",8069,"PRY","Ques_17",0,2011,2009,0,11,0,0,"PI"
"8070",8070,"PRY","Ques_17",0,2011,2010,0,11,0,0,"PI"
"8071",8071,"PRY","Ques_17",0,2011,2011,0,11,0,0,"PI"
"8072",8072,"PRY","Ques_17",0,2011,2014,0,11,0,0,"PI"
"8073",8073,"PRY","Ques_17",0,2011,2015,0,11,0,0,"PI"
"8074",8074,"PRY","Ques_17",0,2011,2016,0,11,0,0,"PI"
"8075",8075,"PRY","Ques_2",0,2011,1925,0,11,0,0,"PI"
"8076",8076,"PRY","Ques_2",0,2011,1965,0,11,0,0,"PI"
"8077",8077,"PRY","Ques_2",0,2011,1983,0,11,0,0,"PI"
"8078",8078,"PRY","Ques_2",0,2011,1986,0,11,0,0,"PI"
"8079",8079,"PRY","Ques_2",0,2011,1991,0,11,0,0,"PI"
"8080",8080,"PRY","Ques_2",0,2011,1992,0,11,0,0,"PI"
"8081",8081,"PRY","Ques_2",0,2011,1996,0,11,0,0,"PI"
"8082",8082,"PRY","Ques_2",0,2011,1998,0,11,0,0,"PI"
"8083",8083,"PRY","Ques_2",0,2011,2000,0,11,0,0,"PI"
"8084",8084,"PRY","Ques_2",0,2011,2002,0,11,0,0,"PI"
"8085",8085,"PRY","Ques_2",0,2011,2003,0,11,0,0,"PI"
"8086",8086,"PRY","Ques_2",0,2011,2004,0,11,0,0,"PI"
"8087",8087,"PRY","Ques_2",0,2011,2005,0,11,0,0,"PI"
"8088",8088,"PRY","Ques_2",0,2011,2006,0,11,0,0,"PI"
"8089",8089,"PRY","Ques_2",0,2011,2007,0,11,0,0,"PI"
"8090",8090,"PRY","Ques_2",0,2011,2008,0,11,0,0,"PI"
"8091",8091,"PRY","Ques_2",0,2011,2009,0,11,0,0,"PI"
"8092",8092,"PRY","Ques_2",0,2011,2010,0,11,0,0,"PI"
"8093",8093,"PRY","Ques_2",0,2011,2011,0,11,0,0,"PI"
"8094",8094,"PRY","Ques_2",0,2011,2014,0,11,0,0,"PI"
"8095",8095,"PRY","Ques_2",0,2011,2015,0,11,0,0,"PI"
"8096",8096,"PRY","Ques_2",0,2011,2016,0,11,0,0,"PI"
"8097",8097,"PRY","Ques_31",0,2014,1925,0,11,0,0,"RS"
"8098",8098,"PRY","Ques_31",0,2014,1965,0,11,0,0,"RS"
"8099",8099,"PRY","Ques_31",0,2014,1983,0,11,0,0,"RS"
"8100",8100,"PRY","Ques_31",0,2014,1986,0,11,0,0,"RS"
"8101",8101,"PRY","Ques_31",0,2014,1991,0,11,0,0,"RS"
"8102",8102,"PRY","Ques_31",0,2014,1992,0,11,0,0,"RS"
"8103",8103,"PRY","Ques_31",0,2014,1996,0,11,0,0,"RS"
"8104",8104,"PRY","Ques_31",0,2014,1998,0,11,0,0,"RS"
"8105",8105,"PRY","Ques_31",0,2014,2000,0,11,0,0,"RS"
"8106",8106,"PRY","Ques_31",0,2014,2002,0,11,0,0,"RS"
"8107",8107,"PRY","Ques_31",0,2014,2003,0,11,0,0,"RS"
"8108",8108,"PRY","Ques_31",0,2014,2004,0,11,0,0,"RS"
"8109",8109,"PRY","Ques_31",0,2014,2005,0,11,0,0,"RS"
"8110",8110,"PRY","Ques_31",0,2014,2006,0,11,0,0,"RS"
"8111",8111,"PRY","Ques_31",0,2014,2007,0,11,0,0,"RS"
"8112",8112,"PRY","Ques_31",0,2014,2008,0,11,0,0,"RS"
"8113",8113,"PRY","Ques_31",0,2014,2009,0,11,0,0,"RS"
"8114",8114,"PRY","Ques_31",0,2014,2010,0,11,0,0,"RS"
"8115",8115,"PRY","Ques_31",0,2014,2011,0,11,0,0,"RS"
"8116",8116,"PRY","Ques_31",0,2014,2014,0,11,0,0,"RS"
"8117",8117,"PRY","Ques_31",0,2014,2015,0,11,0,0,"RS"
"8118",8118,"PRY","Ques_31",0,2014,2016,0,11,0,0,"RS"
"8119",8119,"PRY","Ques_33",0,2014,1925,0,11,0,0,"RS"
"8120",8120,"PRY","Ques_33",0,2014,1965,0,11,0,0,"RS"
"8121",8121,"PRY","Ques_33",0,2014,1983,0,11,0,0,"RS"
"8122",8122,"PRY","Ques_33",0,2014,1986,0,11,0,0,"RS"
"8123",8123,"PRY","Ques_33",0,2014,1991,0,11,0,0,"RS"
"8124",8124,"PRY","Ques_33",0,2014,1992,0,11,0,0,"RS"
"8125",8125,"PRY","Ques_33",0,2014,1996,0,11,0,0,"RS"
"8126",8126,"PRY","Ques_33",0,2014,1998,0,11,0,0,"RS"
"8127",8127,"PRY","Ques_33",0,2014,2000,0,11,0,0,"RS"
"8128",8128,"PRY","Ques_33",0,2014,2002,0,11,0,0,"RS"
"8129",8129,"PRY","Ques_33",0,2014,2003,0,11,0,0,"RS"
"8130",8130,"PRY","Ques_33",0,2014,2004,0,11,0,0,"RS"
"8131",8131,"PRY","Ques_33",0,2014,2005,0,11,0,0,"RS"
"8132",8132,"PRY","Ques_33",0,2014,2006,0,11,0,0,"RS"
"8133",8133,"PRY","Ques_33",0,2014,2007,0,11,0,0,"RS"
"8134",8134,"PRY","Ques_33",0,2014,2008,0,11,0,0,"RS"
"8135",8135,"PRY","Ques_33",0,2014,2009,0,11,0,0,"RS"
"8136",8136,"PRY","Ques_33",0,2014,2010,0,11,0,0,"RS"
"8137",8137,"PRY","Ques_33",0,2014,2011,0,11,0,0,"RS"
"8138",8138,"PRY","Ques_33",0,2014,2014,0,11,0,0,"RS"
"8139",8139,"PRY","Ques_33",0,2014,2015,0,11,0,0,"RS"
"8140",8140,"PRY","Ques_33",0,2014,2016,0,11,0,0,"RS"
"8141",8141,"PRY","Ques_38",0,2011,1925,0,11,0,0,"OS"
"8142",8142,"PRY","Ques_38",0,2011,1965,0,11,0,0,"OS"
"8143",8143,"PRY","Ques_38",0,2011,1983,0,11,0,0,"OS"
"8144",8144,"PRY","Ques_38",0,2011,1986,0,11,0,0,"OS"
"8145",8145,"PRY","Ques_38",0,2011,1991,0,11,0,0,"OS"
"8146",8146,"PRY","Ques_38",0,2011,1992,0,11,0,0,"OS"
"8147",8147,"PRY","Ques_38",0,2011,1996,0,11,0,0,"OS"
"8148",8148,"PRY","Ques_38",0,2011,1998,0,11,0,0,"OS"
"8149",8149,"PRY","Ques_38",0,2011,2000,0,11,0,0,"OS"
"8150",8150,"PRY","Ques_38",0,2011,2002,0,11,0,0,"OS"
"8151",8151,"PRY","Ques_38",0,2011,2003,0,11,0,0,"OS"
"8152",8152,"PRY","Ques_38",0,2011,2004,0,11,0,0,"OS"
"8153",8153,"PRY","Ques_38",0,2011,2005,0,11,0,0,"OS"
"8154",8154,"PRY","Ques_38",0,2011,2006,0,11,0,0,"OS"
"8155",8155,"PRY","Ques_38",0,2011,2007,0,11,0,0,"OS"
"8156",8156,"PRY","Ques_38",0,2011,2008,0,11,0,0,"OS"
"8157",8157,"PRY","Ques_38",0,2011,2009,0,11,0,0,"OS"
"8158",8158,"PRY","Ques_38",0,2011,2010,0,11,0,0,"OS"
"8159",8159,"PRY","Ques_38",0,2011,2011,0,11,0,0,"OS"
"8160",8160,"PRY","Ques_38",0,2011,2014,0,11,0,0,"OS"
"8161",8161,"PRY","Ques_38",0,2011,2015,0,11,0,0,"OS"
"8162",8162,"PRY","Ques_38",0,2011,2016,0,11,0,0,"OS"
"8163",8163,"PRY","Ques_4",0,2011,1925,0,11,0,0,"PI"
"8164",8164,"PRY","Ques_4",0,2011,1965,0,11,0,0,"PI"
"8165",8165,"PRY","Ques_4",0,2011,1983,0,11,0,0,"PI"
"8166",8166,"PRY","Ques_4",0,2011,1986,0,11,0,0,"PI"
"8167",8167,"PRY","Ques_4",0,2011,1991,0,11,0,0,"PI"
"8168",8168,"PRY","Ques_4",0,2011,1992,0,11,0,0,"PI"
"8169",8169,"PRY","Ques_4",0,2011,1996,0,11,0,0,"PI"
"8170",8170,"PRY","Ques_4",0,2011,1998,0,11,0,0,"PI"
"8171",8171,"PRY","Ques_4",0,2011,2000,0,11,0,0,"PI"
"8172",8172,"PRY","Ques_4",0,2011,2002,0,11,0,0,"PI"
"8173",8173,"PRY","Ques_4",0,2011,2003,0,11,0,0,"PI"
"8174",8174,"PRY","Ques_4",0,2011,2004,0,11,0,0,"PI"
"8175",8175,"PRY","Ques_4",0,2011,2005,0,11,0,0,"PI"
"8176",8176,"PRY","Ques_4",0,2011,2006,0,11,0,0,"PI"
"8177",8177,"PRY","Ques_4",0,2011,2007,0,11,0,0,"PI"
"8178",8178,"PRY","Ques_4",0,2011,2008,0,11,0,0,"PI"
"8179",8179,"PRY","Ques_4",0,2011,2009,0,11,0,0,"PI"
"8180",8180,"PRY","Ques_4",0,2011,2010,0,11,0,0,"PI"
"8181",8181,"PRY","Ques_4",0,2011,2011,0,11,0,0,"PI"
"8182",8182,"PRY","Ques_4",0,2011,2014,0,11,0,0,"PI"
"8183",8183,"PRY","Ques_4",0,2011,2015,0,11,0,0,"PI"
"8184",8184,"PRY","Ques_4",0,2011,2016,0,11,0,0,"PI"
"8185",8185,"PRY","Ques_6",0,2011,1925,0,11,0,0,"PI"
"8186",8186,"PRY","Ques_6",0,2011,1965,0,11,0,0,"PI"
"8187",8187,"PRY","Ques_6",0,2011,1983,0,11,0,0,"PI"
"8188",8188,"PRY","Ques_6",0,2011,1986,0,11,0,0,"PI"
"8189",8189,"PRY","Ques_6",0,2011,1991,0,11,0,0,"PI"
"8190",8190,"PRY","Ques_6",0,2011,1992,0,11,0,0,"PI"
"8191",8191,"PRY","Ques_6",0,2011,1996,0,11,0,0,"PI"
"8192",8192,"PRY","Ques_6",0,2011,1998,0,11,0,0,"PI"
"8193",8193,"PRY","Ques_6",0,2011,2000,0,11,0,0,"PI"
"8194",8194,"PRY","Ques_6",0,2011,2002,0,11,0,0,"PI"
"8195",8195,"PRY","Ques_6",0,2011,2003,0,11,0,0,"PI"
"8196",8196,"PRY","Ques_6",0,2011,2004,0,11,0,0,"PI"
"8197",8197,"PRY","Ques_6",0,2011,2005,0,11,0,0,"PI"
"8198",8198,"PRY","Ques_6",0,2011,2006,0,11,0,0,"PI"
"8199",8199,"PRY","Ques_6",0,2011,2007,0,11,0,0,"PI"
"8200",8200,"PRY","Ques_6",0,2011,2008,0,11,0,0,"PI"
"8201",8201,"PRY","Ques_6",0,2011,2009,0,11,0,0,"PI"
"8202",8202,"PRY","Ques_6",0,2011,2010,0,11,0,0,"PI"
"8203",8203,"PRY","Ques_6",0,2011,2011,0,11,0,0,"PI"
"8204",8204,"PRY","Ques_6",0,2011,2014,0,11,0,0,"PI"
"8205",8205,"PRY","Ques_6",0,2011,2015,0,11,0,0,"PI"
"8206",8206,"PRY","Ques_6",0,2011,2016,0,11,0,0,"PI"
"8207",8207,"PRY","Ques_8",0,2011,1925,0,11,0,0,"PI"
"8208",8208,"PRY","Ques_8",0,2011,1965,0,11,0,0,"PI"
"8209",8209,"PRY","Ques_8",0,2011,1983,0,11,0,0,"PI"
"8210",8210,"PRY","Ques_8",0,2011,1986,0,11,0,0,"PI"
"8211",8211,"PRY","Ques_8",0,2011,1991,0,11,0,0,"PI"
"8212",8212,"PRY","Ques_8",0,2011,1992,0,11,0,0,"PI"
"8213",8213,"PRY","Ques_8",0,2011,1996,0,11,0,0,"PI"
"8214",8214,"PRY","Ques_8",0,2011,1998,0,11,0,0,"PI"
"8215",8215,"PRY","Ques_8",0,2011,2000,0,11,0,0,"PI"
"8216",8216,"PRY","Ques_8",0,2011,2002,0,11,0,0,"PI"
"8217",8217,"PRY","Ques_8",0,2011,2003,0,11,0,0,"PI"
"8218",8218,"PRY","Ques_8",0,2011,2004,0,11,0,0,"PI"
"8219",8219,"PRY","Ques_8",0,2011,2005,0,11,0,0,"PI"
"8220",8220,"PRY","Ques_8",0,2011,2006,0,11,0,0,"PI"
"8221",8221,"PRY","Ques_8",0,2011,2007,0,11,0,0,"PI"
"8222",8222,"PRY","Ques_8",0,2011,2008,0,11,0,0,"PI"
"8223",8223,"PRY","Ques_8",0,2011,2009,0,11,0,0,"PI"
"8224",8224,"PRY","Ques_8",0,2011,2010,0,11,0,0,"PI"
"8225",8225,"PRY","Ques_8",0,2011,2011,0,11,0,0,"PI"
"8226",8226,"PRY","Ques_8",0,2011,2014,0,11,0,0,"PI"
"8227",8227,"PRY","Ques_8",0,2011,2015,0,11,0,0,"PI"
"8228",8228,"PRY","Ques_8",0,2011,2016,0,11,0,0,"PI"
"8229",8229,"SLV","Ques_1",0,2011,1925,0,26,0,0,"PI"
"8230",8230,"SLV","Ques_1",0,2011,1965,0,26,0,0,"PI"
"8231",8231,"SLV","Ques_1",0,2011,1983,0,26,0,0,"PI"
"8232",8232,"SLV","Ques_1",0,2011,1986,0,26,0,0,"PI"
"8233",8233,"SLV","Ques_1",0,2011,1991,0,26,1,0.0384615384615385,"PI"
"8234",8234,"SLV","Ques_1",0,2011,1992,0,26,1,0.0384615384615385,"PI"
"8235",8235,"SLV","Ques_1",0,2011,1996,0,26,2,0.0769230769230769,"PI"
"8236",8236,"SLV","Ques_1",0,2011,1998,0,26,2,0.0769230769230769,"PI"
"8237",8237,"SLV","Ques_1",0,2011,2000,0,26,2,0.0769230769230769,"PI"
"8238",8238,"SLV","Ques_1",0,2011,2002,0,26,2,0.0769230769230769,"PI"
"8239",8239,"SLV","Ques_1",0,2011,2003,0,26,2,0.0769230769230769,"PI"
"8240",8240,"SLV","Ques_1",0,2011,2004,0,26,2,0.0769230769230769,"PI"
