"","X","iso3c","question","yes_no","year_enforcement","year_panel","pfri_level","n_question","n_enforced","pfri_pct","pfr_subindex","n_question_sub","n_enforced_sub","pfri_pct_sub"
"313",313,"ARG","Ques_30",1,2009,1991,0,30,0,0,"RS",4,0,0
"314",314,"ARG","Ques_30",1,2009,1992,0,30,0,0,"RS",4,0,0
"315",315,"ARG","Ques_30",1,2009,1996,0,30,0,0,"RS",4,0,0
"316",316,"ARG","Ques_30",1,2009,1998,0,30,0,0,"RS",4,0,0
"317",317,"ARG","Ques_30",1,2009,2000,0,30,0,0,"RS",4,0,0
"318",318,"ARG","Ques_30",1,2009,2002,0,30,0,0,"RS",4,0,0
"319",319,"ARG","Ques_30",1,2009,2003,0,30,0,0,"RS",4,0,0
"320",320,"ARG","Ques_30",1,2009,2004,0,30,0,0,"RS",4,0,0
"321",321,"ARG","Ques_30",1,2009,2005,0,30,0,0,"RS",4,0,0
"322",322,"ARG","Ques_30",1,2009,2006,0,30,0,0,"RS",4,0,0
"323",323,"ARG","Ques_30",1,2009,2007,0,30,0,0,"RS",4,0,0
"324",324,"ARG","Ques_30",1,2009,2008,0,30,0,0,"RS",4,0,0
"325",325,"ARG","Ques_30",1,2009,2009,1,30,13,0.433333333333333,"RS",4,2,0.5
"326",326,"ARG","Ques_30",1,2009,2010,1,30,13,0.433333333333333,"RS",4,2,0.5
"327",327,"ARG","Ques_30",1,2009,2011,1,30,14,0.466666666666667,"RS",4,2,0.5
"328",328,"ARG","Ques_30",1,2009,2014,1,30,14,0.466666666666667,"RS",4,2,0.5
"329",329,"ARG","Ques_30",1,2009,2015,1,30,14,0.466666666666667,"RS",4,2,0.5
"330",330,"ARG","Ques_30",1,2009,2016,1,30,17,0.566666666666667,"RS",4,2,0.5
"331",331,"ARG","Ques_31",0,2009,1925,0,30,0,0,"RS",4,0,0
"332",332,"ARG","Ques_31",0,2009,1965,0,30,0,0,"RS",4,0,0
"333",333,"ARG","Ques_31",0,2009,1983,0,30,0,0,"RS",4,0,0
"334",334,"ARG","Ques_31",0,2009,1986,0,30,0,0,"RS",4,0,0
"335",335,"ARG","Ques_31",0,2009,1991,0,30,0,0,"RS",4,0,0
"336",336,"ARG","Ques_31",0,2009,1992,0,30,0,0,"RS",4,0,0
"337",337,"ARG","Ques_31",0,2009,1996,0,30,0,0,"RS",4,0,0
"338",338,"ARG","Ques_31",0,2009,1998,0,30,0,0,"RS",4,0,0
"339",339,"ARG","Ques_31",0,2009,2000,0,30,0,0,"RS",4,0,0
"340",340,"ARG","Ques_31",0,2009,2002,0,30,0,0,"RS",4,0,0
"341",341,"ARG","Ques_31",0,2009,2003,0,30,0,0,"RS",4,0,0
"342",342,"ARG","Ques_31",0,2009,2004,0,30,0,0,"RS",4,0,0
"343",343,"ARG","Ques_31",0,2009,2005,0,30,0,0,"RS",4,0,0
"344",344,"ARG","Ques_31",0,2009,2006,0,30,0,0,"RS",4,0,0
"345",345,"ARG","Ques_31",0,2009,2007,0,30,0,0,"RS",4,0,0
"346",346,"ARG","Ques_31",0,2009,2008,0,30,0,0,"RS",4,0,0
"347",347,"ARG","Ques_31",0,2009,2009,0,30,13,0.433333333333333,"RS",4,2,0.5
"348",348,"ARG","Ques_31",0,2009,2010,0,30,13,0.433333333333333,"RS",4,2,0.5
"349",349,"ARG","Ques_31",0,2009,2011,0,30,14,0.466666666666667,"RS",4,2,0.5
"350",350,"ARG","Ques_31",0,2009,2014,0,30,14,0.466666666666667,"RS",4,2,0.5
"351",351,"ARG","Ques_31",0,2009,2015,0,30,14,0.466666666666667,"RS",4,2,0.5
"352",352,"ARG","Ques_31",0,2009,2016,0,30,17,0.566666666666667,"RS",4,2,0.5
"353",353,"ARG","Ques_33",0,2009,1925,0,30,0,0,"RS",4,0,0
"354",354,"ARG","Ques_33",0,2009,1965,0,30,0,0,"RS",4,0,0
"355",355,"ARG","Ques_33",0,2009,1983,0,30,0,0,"RS",4,0,0
"356",356,"ARG","Ques_33",0,2009,1986,0,30,0,0,"RS",4,0,0
"357",357,"ARG","Ques_33",0,2009,1991,0,30,0,0,"RS",4,0,0
"358",358,"ARG","Ques_33",0,2009,1992,0,30,0,0,"RS",4,0,0
"359",359,"ARG","Ques_33",0,2009,1996,0,30,0,0,"RS",4,0,0
"360",360,"ARG","Ques_33",0,2009,1998,0,30,0,0,"RS",4,0,0
"361",361,"ARG","Ques_33",0,2009,2000,0,30,0,0,"RS",4,0,0
"362",362,"ARG","Ques_33",0,2009,2002,0,30,0,0,"RS",4,0,0
"363",363,"ARG","Ques_33",0,2009,2003,0,30,0,0,"RS",4,0,0
"364",364,"ARG","Ques_33",0,2009,2004,0,30,0,0,"RS",4,0,0
"365",365,"ARG","Ques_33",0,2009,2005,0,30,0,0,"RS",4,0,0
"366",366,"ARG","Ques_33",0,2009,2006,0,30,0,0,"RS",4,0,0
"367",367,"ARG","Ques_33",0,2009,2007,0,30,0,0,"RS",4,0,0
"368",368,"ARG","Ques_33",0,2009,2008,0,30,0,0,"RS",4,0,0
"369",369,"ARG","Ques_33",0,2009,2009,0,30,13,0.433333333333333,"RS",4,2,0.5
"370",370,"ARG","Ques_33",0,2009,2010,0,30,13,0.433333333333333,"RS",4,2,0.5
"371",371,"ARG","Ques_33",0,2009,2011,0,30,14,0.466666666666667,"RS",4,2,0.5
"372",372,"ARG","Ques_33",0,2009,2014,0,30,14,0.466666666666667,"RS",4,2,0.5
"373",373,"ARG","Ques_33",0,2009,2015,0,30,14,0.466666666666667,"RS",4,2,0.5
"374",374,"ARG","Ques_33",0,2009,2016,0,30,17,0.566666666666667,"RS",4,2,0.5
"375",375,"ARG","Ques_35",0,2009,1925,0,30,0,0,"OS",7,0,0
"376",376,"ARG","Ques_35",0,2009,1965,0,30,0,0,"OS",7,0,0
"377",377,"ARG","Ques_35",0,2009,1983,0,30,0,0,"OS",7,0,0
"378",378,"ARG","Ques_35",0,2009,1986,0,30,0,0,"OS",7,0,0
"379",379,"ARG","Ques_35",0,2009,1991,0,30,0,0,"OS",7,0,0
"380",380,"ARG","Ques_35",0,2009,1992,0,30,0,0,"OS",7,0,0
"381",381,"ARG","Ques_35",0,2009,1996,0,30,0,0,"OS",7,0,0
"382",382,"ARG","Ques_35",0,2009,1998,0,30,0,0,"OS",7,0,0
"383",383,"ARG","Ques_35",0,2009,2000,0,30,0,0,"OS",7,0,0
"384",384,"ARG","Ques_35",0,2009,2002,0,30,0,0,"OS",7,0,0
"385",385,"ARG","Ques_35",0,2009,2003,0,30,0,0,"OS",7,0,0
"386",386,"ARG","Ques_35",0,2009,2004,0,30,0,0,"OS",7,0,0
"387",387,"ARG","Ques_35",0,2009,2005,0,30,0,0,"OS",7,0,0
"388",388,"ARG","Ques_35",0,2009,2006,0,30,0,0,"OS",7,0,0
"389",389,"ARG","Ques_35",0,2009,2007,0,30,0,0,"OS",7,0,0
"390",390,"ARG","Ques_35",0,2009,2008,0,30,0,0,"OS",7,0,0
"391",391,"ARG","Ques_35",0,2009,2009,0,30,13,0.433333333333333,"OS",7,5,0.714285714285714
"392",392,"ARG","Ques_35",0,2009,2010,0,30,13,0.433333333333333,"OS",7,5,0.714285714285714
"393",393,"ARG","Ques_35",0,2009,2011,0,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"394",394,"ARG","Ques_35",0,2009,2014,0,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"395",395,"ARG","Ques_35",0,2009,2015,0,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"396",396,"ARG","Ques_35",0,2009,2016,0,30,17,0.566666666666667,"OS",7,6,0.857142857142857
"397",397,"ARG","Ques_36",1,2009,1925,0,30,0,0,"OS",7,0,0
"398",398,"ARG","Ques_36",1,2009,1965,0,30,0,0,"OS",7,0,0
"399",399,"ARG","Ques_36",1,2009,1983,0,30,0,0,"OS",7,0,0
"400",400,"ARG","Ques_36",1,2009,1986,0,30,0,0,"OS",7,0,0
"401",401,"ARG","Ques_36",1,2009,1991,0,30,0,0,"OS",7,0,0
"402",402,"ARG","Ques_36",1,2009,1992,0,30,0,0,"OS",7,0,0
"403",403,"ARG","Ques_36",1,2009,1996,0,30,0,0,"OS",7,0,0
"404",404,"ARG","Ques_36",1,2009,1998,0,30,0,0,"OS",7,0,0
"405",405,"ARG","Ques_36",1,2009,2000,0,30,0,0,"OS",7,0,0
"406",406,"ARG","Ques_36",1,2009,2002,0,30,0,0,"OS",7,0,0
"407",407,"ARG","Ques_36",1,2009,2003,0,30,0,0,"OS",7,0,0
"408",408,"ARG","Ques_36",1,2009,2004,0,30,0,0,"OS",7,0,0
"409",409,"ARG","Ques_36",1,2009,2005,0,30,0,0,"OS",7,0,0
"410",410,"ARG","Ques_36",1,2009,2006,0,30,0,0,"OS",7,0,0
"411",411,"ARG","Ques_36",1,2009,2007,0,30,0,0,"OS",7,0,0
"412",412,"ARG","Ques_36",1,2009,2008,0,30,0,0,"OS",7,0,0
"413",413,"ARG","Ques_36",1,2009,2009,1,30,13,0.433333333333333,"OS",7,5,0.714285714285714
"414",414,"ARG","Ques_36",1,2009,2010,1,30,13,0.433333333333333,"OS",7,5,0.714285714285714
"415",415,"ARG","Ques_36",1,2009,2011,1,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"416",416,"ARG","Ques_36",1,2009,2014,1,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"417",417,"ARG","Ques_36",1,2009,2015,1,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"418",418,"ARG","Ques_36",1,2009,2016,1,30,17,0.566666666666667,"OS",7,6,0.857142857142857
"419",419,"ARG","Ques_37",1,2009,1925,0,30,0,0,"OS",7,0,0
"420",420,"ARG","Ques_37",1,2009,1965,0,30,0,0,"OS",7,0,0
"421",421,"ARG","Ques_37",1,2009,1983,0,30,0,0,"OS",7,0,0
"422",422,"ARG","Ques_37",1,2009,1986,0,30,0,0,"OS",7,0,0
"423",423,"ARG","Ques_37",1,2009,1991,0,30,0,0,"OS",7,0,0
"424",424,"ARG","Ques_37",1,2009,1992,0,30,0,0,"OS",7,0,0
"425",425,"ARG","Ques_37",1,2009,1996,0,30,0,0,"OS",7,0,0
"426",426,"ARG","Ques_37",1,2009,1998,0,30,0,0,"OS",7,0,0
"427",427,"ARG","Ques_37",1,2009,2000,0,30,0,0,"OS",7,0,0
"428",428,"ARG","Ques_37",1,2009,2002,0,30,0,0,"OS",7,0,0
"429",429,"ARG","Ques_37",1,2009,2003,0,30,0,0,"OS",7,0,0
"430",430,"ARG","Ques_37",1,2009,2004,0,30,0,0,"OS",7,0,0
"431",431,"ARG","Ques_37",1,2009,2005,0,30,0,0,"OS",7,0,0
"432",432,"ARG","Ques_37",1,2009,2006,0,30,0,0,"OS",7,0,0
"433",433,"ARG","Ques_37",1,2009,2007,0,30,0,0,"OS",7,0,0
"434",434,"ARG","Ques_37",1,2009,2008,0,30,0,0,"OS",7,0,0
"435",435,"ARG","Ques_37",1,2009,2009,1,30,13,0.433333333333333,"OS",7,5,0.714285714285714
"436",436,"ARG","Ques_37",1,2009,2010,1,30,13,0.433333333333333,"OS",7,5,0.714285714285714
"437",437,"ARG","Ques_37",1,2009,2011,1,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"438",438,"ARG","Ques_37",1,2009,2014,1,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"439",439,"ARG","Ques_37",1,2009,2015,1,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"440",440,"ARG","Ques_37",1,2009,2016,1,30,17,0.566666666666667,"OS",7,6,0.857142857142857
"441",441,"ARG","Ques_38",1,2009,1925,0,30,0,0,"OS",7,0,0
"442",442,"ARG","Ques_38",1,2009,1965,0,30,0,0,"OS",7,0,0
"443",443,"ARG","Ques_38",1,2009,1983,0,30,0,0,"OS",7,0,0
"444",444,"ARG","Ques_38",1,2009,1986,0,30,0,0,"OS",7,0,0
"445",445,"ARG","Ques_38",1,2009,1991,0,30,0,0,"OS",7,0,0
"446",446,"ARG","Ques_38",1,2009,1992,0,30,0,0,"OS",7,0,0
"447",447,"ARG","Ques_38",1,2009,1996,0,30,0,0,"OS",7,0,0
"448",448,"ARG","Ques_38",1,2009,1998,0,30,0,0,"OS",7,0,0
"449",449,"ARG","Ques_38",1,2009,2000,0,30,0,0,"OS",7,0,0
"450",450,"ARG","Ques_38",1,2009,2002,0,30,0,0,"OS",7,0,0
"451",451,"ARG","Ques_38",1,2009,2003,0,30,0,0,"OS",7,0,0
"452",452,"ARG","Ques_38",1,2009,2004,0,30,0,0,"OS",7,0,0
"453",453,"ARG","Ques_38",1,2009,2005,0,30,0,0,"OS",7,0,0
"454",454,"ARG","Ques_38",1,2009,2006,0,30,0,0,"OS",7,0,0
"455",455,"ARG","Ques_38",1,2009,2007,0,30,0,0,"OS",7,0,0
"456",456,"ARG","Ques_38",1,2009,2008,0,30,0,0,"OS",7,0,0
"457",457,"ARG","Ques_38",1,2009,2009,1,30,13,0.433333333333333,"OS",7,5,0.714285714285714
"458",458,"ARG","Ques_38",1,2009,2010,1,30,13,0.433333333333333,"OS",7,5,0.714285714285714
"459",459,"ARG","Ques_38",1,2009,2011,1,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"460",460,"ARG","Ques_38",1,2009,2014,1,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"461",461,"ARG","Ques_38",1,2009,2015,1,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"462",462,"ARG","Ques_38",1,2009,2016,1,30,17,0.566666666666667,"OS",7,6,0.857142857142857
"463",463,"ARG","Ques_39",1,2009,1925,0,30,0,0,"OS",7,0,0
"464",464,"ARG","Ques_39",1,2009,1965,0,30,0,0,"OS",7,0,0
"465",465,"ARG","Ques_39",1,2009,1983,0,30,0,0,"OS",7,0,0
"466",466,"ARG","Ques_39",1,2009,1986,0,30,0,0,"OS",7,0,0
"467",467,"ARG","Ques_39",1,2009,1991,0,30,0,0,"OS",7,0,0
"468",468,"ARG","Ques_39",1,2009,1992,0,30,0,0,"OS",7,0,0
"469",469,"ARG","Ques_39",1,2009,1996,0,30,0,0,"OS",7,0,0
"470",470,"ARG","Ques_39",1,2009,1998,0,30,0,0,"OS",7,0,0
"471",471,"ARG","Ques_39",1,2009,2000,0,30,0,0,"OS",7,0,0
"472",472,"ARG","Ques_39",1,2009,2002,0,30,0,0,"OS",7,0,0
"473",473,"ARG","Ques_39",1,2009,2003,0,30,0,0,"OS",7,0,0
"474",474,"ARG","Ques_39",1,2009,2004,0,30,0,0,"OS",7,0,0
"475",475,"ARG","Ques_39",1,2009,2005,0,30,0,0,"OS",7,0,0
"476",476,"ARG","Ques_39",1,2009,2006,0,30,0,0,"OS",7,0,0
"477",477,"ARG","Ques_39",1,2009,2007,0,30,0,0,"OS",7,0,0
"478",478,"ARG","Ques_39",1,2009,2008,0,30,0,0,"OS",7,0,0
"479",479,"ARG","Ques_39",1,2009,2009,1,30,13,0.433333333333333,"OS",7,5,0.714285714285714
"480",480,"ARG","Ques_39",1,2009,2010,1,30,13,0.433333333333333,"OS",7,5,0.714285714285714
"481",481,"ARG","Ques_39",1,2009,2011,1,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"482",482,"ARG","Ques_39",1,2009,2014,1,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"483",483,"ARG","Ques_39",1,2009,2015,1,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"484",484,"ARG","Ques_39",1,2009,2016,1,30,17,0.566666666666667,"OS",7,6,0.857142857142857
"485",485,"ARG","Ques_4",0,2016,1925,0,30,0,0,"PI",15,0,0
"486",486,"ARG","Ques_4",0,2016,1965,0,30,0,0,"PI",15,0,0
"487",487,"ARG","Ques_4",0,2016,1983,0,30,0,0,"PI",15,0,0
"488",488,"ARG","Ques_4",0,2016,1986,0,30,0,0,"PI",15,0,0
"489",489,"ARG","Ques_4",0,2016,1991,0,30,0,0,"PI",15,0,0
"490",490,"ARG","Ques_4",0,2016,1992,0,30,0,0,"PI",15,0,0
"491",491,"ARG","Ques_4",0,2016,1996,0,30,0,0,"PI",15,0,0
"492",492,"ARG","Ques_4",0,2016,1998,0,30,0,0,"PI",15,0,0
"493",493,"ARG","Ques_4",0,2016,2000,0,30,0,0,"PI",15,0,0
"494",494,"ARG","Ques_4",0,2016,2002,0,30,0,0,"PI",15,0,0
"495",495,"ARG","Ques_4",0,2016,2003,0,30,0,0,"PI",15,0,0
"496",496,"ARG","Ques_4",0,2016,2004,0,30,0,0,"PI",15,0,0
"497",497,"ARG","Ques_4",0,2016,2005,0,30,0,0,"PI",15,0,0
"498",498,"ARG","Ques_4",0,2016,2006,0,30,0,0,"PI",15,0,0
"499",499,"ARG","Ques_4",0,2016,2007,0,30,0,0,"PI",15,0,0
"500",500,"ARG","Ques_4",0,2016,2008,0,30,0,0,"PI",15,0,0
"501",501,"ARG","Ques_4",0,2016,2009,0,30,13,0.433333333333333,"PI",15,3,0.2
"502",502,"ARG","Ques_4",0,2016,2010,0,30,13,0.433333333333333,"PI",15,3,0.2
"503",503,"ARG","Ques_4",0,2016,2011,0,30,14,0.466666666666667,"PI",15,4,0.266666666666667
"504",504,"ARG","Ques_4",0,2016,2014,0,30,14,0.466666666666667,"PI",15,4,0.266666666666667
"505",505,"ARG","Ques_4",0,2016,2015,0,30,14,0.466666666666667,"PI",15,4,0.266666666666667
"506",506,"ARG","Ques_4",0,2016,2016,0,30,17,0.566666666666667,"PI",15,5,0.333333333333333
"507",507,"ARG","Ques_41",1,2016,1925,0,30,0,0,"OS",7,0,0
"508",508,"ARG","Ques_41",1,2016,1965,0,30,0,0,"OS",7,0,0
"509",509,"ARG","Ques_41",1,2016,1983,0,30,0,0,"OS",7,0,0
"510",510,"ARG","Ques_41",1,2016,1986,0,30,0,0,"OS",7,0,0
"511",511,"ARG","Ques_41",1,2016,1991,0,30,0,0,"OS",7,0,0
"512",512,"ARG","Ques_41",1,2016,1992,0,30,0,0,"OS",7,0,0
"513",513,"ARG","Ques_41",1,2016,1996,0,30,0,0,"OS",7,0,0
"514",514,"ARG","Ques_41",1,2016,1998,0,30,0,0,"OS",7,0,0
"515",515,"ARG","Ques_41",1,2016,2000,0,30,0,0,"OS",7,0,0
"516",516,"ARG","Ques_41",1,2016,2002,0,30,0,0,"OS",7,0,0
"517",517,"ARG","Ques_41",1,2016,2003,0,30,0,0,"OS",7,0,0
"518",518,"ARG","Ques_41",1,2016,2004,0,30,0,0,"OS",7,0,0
"519",519,"ARG","Ques_41",1,2016,2005,0,30,0,0,"OS",7,0,0
"520",520,"ARG","Ques_41",1,2016,2006,0,30,0,0,"OS",7,0,0
"521",521,"ARG","Ques_41",1,2016,2007,0,30,0,0,"OS",7,0,0
"522",522,"ARG","Ques_41",1,2016,2008,0,30,0,0,"OS",7,0,0
"523",523,"ARG","Ques_41",1,2016,2009,0,30,13,0.433333333333333,"OS",7,5,0.714285714285714
"524",524,"ARG","Ques_41",1,2016,2010,0,30,13,0.433333333333333,"OS",7,5,0.714285714285714
"525",525,"ARG","Ques_41",1,2016,2011,0,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"526",526,"ARG","Ques_41",1,2016,2014,0,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"527",527,"ARG","Ques_41",1,2016,2015,0,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"528",528,"ARG","Ques_41",1,2016,2016,1,30,17,0.566666666666667,"OS",7,6,0.857142857142857
"529",529,"ARG","Ques_43",1,2009,1925,0,30,0,0,"OS",7,0,0
"530",530,"ARG","Ques_43",1,2009,1965,0,30,0,0,"OS",7,0,0
"531",531,"ARG","Ques_43",1,2009,1983,0,30,0,0,"OS",7,0,0
"532",532,"ARG","Ques_43",1,2009,1986,0,30,0,0,"OS",7,0,0
"533",533,"ARG","Ques_43",1,2009,1991,0,30,0,0,"OS",7,0,0
"534",534,"ARG","Ques_43",1,2009,1992,0,30,0,0,"OS",7,0,0
"535",535,"ARG","Ques_43",1,2009,1996,0,30,0,0,"OS",7,0,0
"536",536,"ARG","Ques_43",1,2009,1998,0,30,0,0,"OS",7,0,0
"537",537,"ARG","Ques_43",1,2009,2000,0,30,0,0,"OS",7,0,0
"538",538,"ARG","Ques_43",1,2009,2002,0,30,0,0,"OS",7,0,0
"539",539,"ARG","Ques_43",1,2009,2003,0,30,0,0,"OS",7,0,0
"540",540,"ARG","Ques_43",1,2009,2004,0,30,0,0,"OS",7,0,0
"541",541,"ARG","Ques_43",1,2009,2005,0,30,0,0,"OS",7,0,0
"542",542,"ARG","Ques_43",1,2009,2006,0,30,0,0,"OS",7,0,0
"543",543,"ARG","Ques_43",1,2009,2007,0,30,0,0,"OS",7,0,0
"544",544,"ARG","Ques_43",1,2009,2008,0,30,0,0,"OS",7,0,0
"545",545,"ARG","Ques_43",1,2009,2009,1,30,13,0.433333333333333,"OS",7,5,0.714285714285714
"546",546,"ARG","Ques_43",1,2009,2010,1,30,13,0.433333333333333,"OS",7,5,0.714285714285714
"547",547,"ARG","Ques_43",1,2009,2011,1,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"548",548,"ARG","Ques_43",1,2009,2014,1,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"549",549,"ARG","Ques_43",1,2009,2015,1,30,14,0.466666666666667,"OS",7,5,0.714285714285714
"550",550,"ARG","Ques_43",1,2009,2016,1,30,17,0.566666666666667,"OS",7,6,0.857142857142857
"551",551,"ARG","Ques_5",1,2009,1925,0,30,0,0,"PI",15,0,0
"552",552,"ARG","Ques_5",1,2009,1965,0,30,0,0,"PI",15,0,0
"553",553,"ARG","Ques_5",1,2009,1983,0,30,0,0,"PI",15,0,0
"554",554,"ARG","Ques_5",1,2009,1986,0,30,0,0,"PI",15,0,0
"555",555,"ARG","Ques_5",1,2009,1991,0,30,0,0,"PI",15,0,0
"556",556,"ARG","Ques_5",1,2009,1992,0,30,0,0,"PI",15,0,0
"557",557,"ARG","Ques_5",1,2009,1996,0,30,0,0,"PI",15,0,0
"558",558,"ARG","Ques_5",1,2009,1998,0,30,0,0,"PI",15,0,0
"559",559,"ARG","Ques_5",1,2009,2000,0,30,0,0,"PI",15,0,0
"560",560,"ARG","Ques_5",1,2009,2002,0,30,0,0,"PI",15,0,0
"561",561,"ARG","Ques_5",1,2009,2003,0,30,0,0,"PI",15,0,0
"562",562,"ARG","Ques_5",1,2009,2004,0,30,0,0,"PI",15,0,0
"563",563,"ARG","Ques_5",1,2009,2005,0,30,0,0,"PI",15,0,0
"564",564,"ARG","Ques_5",1,2009,2006,0,30,0,0,"PI",15,0,0
"565",565,"ARG","Ques_5",1,2009,2007,0,30,0,0,"PI",15,0,0
"566",566,"ARG","Ques_5",1,2009,2008,0,30,0,0,"PI",15,0,0
"567",567,"ARG","Ques_5",1,2009,2009,1,30,13,0.433333333333333,"PI",15,3,0.2
"568",568,"ARG","Ques_5",1,2009,2010,1,30,13,0.433333333333333,"PI",15,3,0.2
"569",569,"ARG","Ques_5",1,2009,2011,1,30,14,0.466666666666667,"PI",15,4,0.266666666666667
"570",570,"ARG","Ques_5",1,2009,2014,1,30,14,0.466666666666667,"PI",15,4,0.266666666666667
"571",571,"ARG","Ques_5",1,2009,2015,1,30,14,0.466666666666667,"PI",15,4,0.266666666666667
"572",572,"ARG","Ques_5",1,2009,2016,1,30,17,0.566666666666667,"PI",15,5,0.333333333333333
"573",573,"ARG","Ques_6",1,2011,1925,0,30,0,0,"PI",15,0,0
"574",574,"ARG","Ques_6",1,2011,1965,0,30,0,0,"PI",15,0,0
"575",575,"ARG","Ques_6",1,2011,1983,0,30,0,0,"PI",15,0,0
"576",576,"ARG","Ques_6",1,2011,1986,0,30,0,0,"PI",15,0,0
"577",577,"ARG","Ques_6",1,2011,1991,0,30,0,0,"PI",15,0,0
"578",578,"ARG","Ques_6",1,2011,1992,0,30,0,0,"PI",15,0,0
"579",579,"ARG","Ques_6",1,2011,1996,0,30,0,0,"PI",15,0,0
"580",580,"ARG","Ques_6",1,2011,1998,0,30,0,0,"PI",15,0,0
"581",581,"ARG","Ques_6",1,2011,2000,0,30,0,0,"PI",15,0,0
"582",582,"ARG","Ques_6",1,2011,2002,0,30,0,0,"PI",15,0,0
"583",583,"ARG","Ques_6",1,2011,2003,0,30,0,0,"PI",15,0,0
"584",584,"ARG","Ques_6",1,2011,2004,0,30,0,0,"PI",15,0,0
"585",585,"ARG","Ques_6",1,2011,2005,0,30,0,0,"PI",15,0,0
"586",586,"ARG","Ques_6",1,2011,2006,0,30,0,0,"PI",15,0,0
"587",587,"ARG","Ques_6",1,2011,2007,0,30,0,0,"PI",15,0,0
"588",588,"ARG","Ques_6",1,2011,2008,0,30,0,0,"PI",15,0,0
"589",589,"ARG","Ques_6",1,2011,2009,0,30,13,0.433333333333333,"PI",15,3,0.2
"590",590,"ARG","Ques_6",1,2011,2010,0,30,13,0.433333333333333,"PI",15,3,0.2
"591",591,"ARG","Ques_6",1,2011,2011,1,30,14,0.466666666666667,"PI",15,4,0.266666666666667
"592",592,"ARG","Ques_6",1,2011,2014,1,30,14,0.466666666666667,"PI",15,4,0.266666666666667
"593",593,"ARG","Ques_6",1,2011,2015,1,30,14,0.466666666666667,"PI",15,4,0.266666666666667
"594",594,"ARG","Ques_6",1,2011,2016,1,30,17,0.566666666666667,"PI",15,5,0.333333333333333
"595",595,"ARG","Ques_7",0,2009,1925,0,30,0,0,"PI",15,0,0
"596",596,"ARG","Ques_7",0,2009,1965,0,30,0,0,"PI",15,0,0
"597",597,"ARG","Ques_7",0,2009,1983,0,30,0,0,"PI",15,0,0
"598",598,"ARG","Ques_7",0,2009,1986,0,30,0,0,"PI",15,0,0
"599",599,"ARG","Ques_7",0,2009,1991,0,30,0,0,"PI",15,0,0
"600",600,"ARG","Ques_7",0,2009,1992,0,30,0,0,"PI",15,0,0
"601",601,"ARG","Ques_7",0,2009,1996,0,30,0,0,"PI",15,0,0
"602",602,"ARG","Ques_7",0,2009,1998,0,30,0,0,"PI",15,0,0
"603",603,"ARG","Ques_7",0,2009,2000,0,30,0,0,"PI",15,0,0
"604",604,"ARG","Ques_7",0,2009,2002,0,30,0,0,"PI",15,0,0
"605",605,"ARG","Ques_7",0,2009,2003,0,30,0,0,"PI",15,0,0
"606",606,"ARG","Ques_7",0,2009,2004,0,30,0,0,"PI",15,0,0
"607",607,"ARG","Ques_7",0,2009,2005,0,30,0,0,"PI",15,0,0
"608",608,"ARG","Ques_7",0,2009,2006,0,30,0,0,"PI",15,0,0
"609",609,"ARG","Ques_7",0,2009,2007,0,30,0,0,"PI",15,0,0
"610",610,"ARG","Ques_7",0,2009,2008,0,30,0,0,"PI",15,0,0
"611",611,"ARG","Ques_7",0,2009,2009,0,30,13,0.433333333333333,"PI",15,3,0.2
"612",612,"ARG","Ques_7",0,2009,2010,0,30,13,0.433333333333333,"PI",15,3,0.2
"613",613,"ARG","Ques_7",0,2009,2011,0,30,14,0.466666666666667,"PI",15,4,0.266666666666667
"614",614,"ARG","Ques_7",0,2009,2014,0,30,14,0.466666666666667,"PI",15,4,0.266666666666667
"615",615,"ARG","Ques_7",0,2009,2015,0,30,14,0.466666666666667,"PI",15,4,0.266666666666667
"616",616,"ARG","Ques_7",0,2009,2016,0,30,17,0.566666666666667,"PI",15,5,0.333333333333333
"617",617,"ARG","Ques_8",0,2016,1925,0,30,0,0,"PI",15,0,0
"618",618,"ARG","Ques_8",0,2016,1965,0,30,0,0,"PI",15,0,0
"619",619,"ARG","Ques_8",0,2016,1983,0,30,0,0,"PI",15,0,0
"620",620,"ARG","Ques_8",0,2016,1986,0,30,0,0,"PI",15,0,0
"621",621,"ARG","Ques_8",0,2016,1991,0,30,0,0,"PI",15,0,0
